Borough code,Borough,Year/Month,Average House Price £
E09000016,Havering,01/05/2001,119974
E09000016,Havering,01/06/2001,122658
E09000016,Havering,01/07/2001,124541
E09000016,Havering,01/08/2001,126651
E09000016,Havering,01/09/2001,129047
E09000016,Havering,01/10/2001,131437
E09000016,Havering,01/11/2001,132255
E09000016,Havering,01/12/2001,132325
E09000016,Havering,01/01/2002,132721
E09000016,Havering,01/02/2002,134022
E09000016,Havering,01/03/2002,136221
E09000016,Havering,01/04/2002,136998
E09000016,Havering,01/05/2002,141335
E09000016,Havering,01/06/2002,145488
E09000016,Havering,01/07/2002,150944
E09000016,Havering,01/08/2002,154413
E09000016,Havering,01/09/2002,157757
E09000016,Havering,01/10/2002,162823
E09000016,Havering,01/11/2002,166984
E09000016,Havering,01/12/2002,169086
E09000016,Havering,01/01/2003,170834
E09000016,Havering,01/02/2003,173978
E09000016,Havering,01/03/2003,176068
E09000016,Havering,01/04/2003,178146
E09000016,Havering,01/05/2003,178046
E09000016,Havering,01/06/2003,178076
E09000016,Havering,01/07/2003,179133
E09000016,Havering,01/08/2003,179444
E09000016,Havering,01/09/2003,182260
E09000016,Havering,01/10/2003,183598
E09000016,Havering,01/11/2003,185524
E09000016,Havering,01/12/2003,184307
E09000016,Havering,01/01/2004,185017
E09000016,Havering,01/02/2004,186885
E09000016,Havering,01/03/2004,190287
E09000016,Havering,01/04/2004,191168
E09000016,Havering,01/05/2004,193757
E09000016,Havering,01/06/2004,195389
E09000016,Havering,01/07/2004,196575
E09000016,Havering,01/08/2004,196975
E09000016,Havering,01/09/2004,199933
E09000016,Havering,01/10/2004,205127
E09000016,Havering,01/11/2004,205785
E09000016,Havering,01/12/2004,205011
E09000016,Havering,01/01/2005,202925
E09000016,Havering,01/02/2005,203611
E09000016,Havering,01/03/2005,203092
E09000016,Havering,01/04/2005,202330
E09000016,Havering,01/05/2005,202101
E09000016,Havering,01/06/2005,203464
E09000016,Havering,01/07/2005,203792
E09000016,Havering,01/08/2005,203954
E09000016,Havering,01/09/2005,205618
E09000016,Havering,01/10/2005,206847
E09000016,Havering,01/11/2005,206240
E09000016,Havering,01/12/2005,204594
E09000016,Havering,01/01/2006,202616
E09000016,Havering,01/02/2006,204846
E09000016,Havering,01/03/2006,206050
E09000016,Havering,01/04/2006,208976
E09000016,Havering,01/05/2006,208243
E09000016,Havering,01/06/2006,209471
E09000016,Havering,01/07/2006,211742
E09000016,Havering,01/08/2006,215135
E09000016,Havering,01/09/2006,216488
E09000016,Havering,01/10/2006,217623
E09000016,Havering,01/11/2006,216897
E09000016,Havering,01/12/2006,217711
E09000016,Havering,01/01/2007,217920
E09000016,Havering,01/02/2007,220413
E09000016,Havering,01/03/2007,224501
E09000016,Havering,01/04/2007,228042
E09000016,Havering,01/05/2007,233262
E09000016,Havering,01/06/2007,235653
E09000016,Havering,01/07/2007,238054
E09000016,Havering,01/08/2007,237395
E09000016,Havering,01/09/2007,239620
E09000016,Havering,01/10/2007,241226
E09000016,Havering,01/11/2007,242628
E09000016,Havering,01/12/2007,243704
E09000016,Havering,01/01/2008,244747
E09000016,Havering,01/02/2008,243975
E09000016,Havering,01/03/2008,242485
E09000016,Havering,01/04/2008,240461
E09000016,Havering,01/05/2008,239332
E09000016,Havering,01/06/2008,236181
E09000016,Havering,01/07/2008,232706
E09000016,Havering,01/08/2008,231033
E09000016,Havering,01/09/2008,227511
E09000016,Havering,01/10/2008,220571
E09000016,Havering,01/11/2008,212370
E09000016,Havering,01/12/2008,206313
E09000016,Havering,01/01/2009,204414
E09000016,Havering,01/02/2009,204015
E09000016,Havering,01/03/2009,207166
E09000016,Havering,01/04/2009,205530
E09000016,Havering,01/05/2009,202964
E09000016,Havering,01/06/2009,199836
E09000016,Havering,01/07/2009,203053
E09000016,Havering,01/08/2009,205730
E09000016,Havering,01/09/2009,207181
E09000016,Havering,01/10/2009,208243
E09000016,Havering,01/11/2009,210964
E09000016,Havering,01/12/2009,212449
E09000016,Havering,01/01/2010,212881
E09000016,Havering,01/02/2010,216414
E09000016,Havering,01/03/2010,216815
E09000016,Havering,01/04/2010,217821
E09000016,Havering,01/05/2010,218542
E09000016,Havering,01/06/2010,219910
E09000016,Havering,01/07/2010,223320
E09000016,Havering,01/08/2010,224713
E09000016,Havering,01/09/2010,224776
E09000016,Havering,01/10/2010,225580
E09000016,Havering,01/11/2010,222620
E09000016,Havering,01/12/2010,221567
E09000016,Havering,01/01/2011,217997
E09000016,Havering,01/02/2011,215922
E09000016,Havering,01/03/2011,215325
E09000016,Havering,01/04/2011,216085
E09000016,Havering,01/05/2011,219337
E09000016,Havering,01/06/2011,221986
E09000016,Havering,01/07/2011,223091
E09000016,Havering,01/08/2011,219435
E09000016,Havering,01/09/2011,218947
E09000016,Havering,01/10/2011,220226
E09000016,Havering,01/11/2011,223035
E09000016,Havering,01/12/2011,223320
E09000016,Havering,01/01/2012,220724
E09000016,Havering,01/02/2012,220202
E09000016,Havering,01/03/2012,220041
E09000016,Havering,01/04/2012,219154
E09000016,Havering,01/05/2012,219794
E09000016,Havering,01/06/2012,220177
E09000016,Havering,01/07/2012,222616
E09000016,Havering,01/08/2012,221084
E09000016,Havering,01/09/2012,222992
E09000016,Havering,01/10/2012,223245
E09000016,Havering,01/11/2012,225451
E09000016,Havering,01/12/2012,223743
E09000016,Havering,01/01/2013,220136
E09000016,Havering,01/02/2013,220162
E09000016,Havering,01/03/2013,220311
E09000016,Havering,01/04/2013,222967
E09000016,Havering,01/05/2013,225170
E09000016,Havering,01/06/2013,224958
E09000016,Havering,01/07/2013,227203
E09000016,Havering,01/08/2013,226306
E09000016,Havering,01/09/2013,228985
E09000016,Havering,01/10/2013,231248
E09000016,Havering,01/11/2013,233489
E09000016,Havering,01/12/2013,236211
E09000016,Havering,01/01/2014,238220
E09000016,Havering,01/02/2014,241908
E09000016,Havering,01/03/2014,245103
E09000016,Havering,01/04/2014,250368
E09000016,Havering,01/05/2014,254228
E09000016,Havering,01/06/2014,257606
E09000016,Havering,01/07/2014,260948
E09000016,Havering,01/08/2014,266686
E09000016,Havering,01/09/2014,270886
E09000016,Havering,01/10/2014,273962
E09000016,Havering,01/11/2014,274137
E09000016,Havering,01/12/2014,277155
E09000016,Havering,01/01/2015,277717
E09000016,Havering,01/02/2015,279585
E09000016,Havering,01/03/2015,280771
E09000016,Havering,01/04/2015,280778
E09000016,Havering,01/05/2015,283068
E09000016,Havering,01/06/2015,284547
E09000016,Havering,01/07/2015,291467
E09000016,Havering,01/08/2015,294484
E09000016,Havering,01/09/2015,299875
E09000016,Havering,01/10/2015,304681
E09000016,Havering,01/11/2015,310577
E09000016,Havering,01/12/2015,314588
E09000016,Havering,01/01/2016,317749
E09000016,Havering,01/02/2016,323930
E09000016,Havering,01/03/2016,331305
E09000016,Havering,01/04/2016,333585
E09000016,Havering,01/05/2016,337018
E09000016,Havering,01/06/2016,339384
E09000016,Havering,01/07/2016,347875
E09000016,Havering,01/08/2016,350706
E09000016,Havering,01/09/2016,356744
E09000016,Havering,01/10/2016,355900
E09000016,Havering,01/11/2016,356721
E09000016,Havering,01/12/2016,350730
E09000016,Havering,01/01/2017,352069
E09000016,Havering,01/02/2017,354492
E09000016,Havering,01/03/2017,357491
E09000016,Havering,01/04/2017,354342
E09000016,Havering,01/05/2017,351822
E09000016,Havering,01/06/2017,354892
E09000016,Havering,01/07/2017,363884
E09000016,Havering,01/08/2017,367635
E09000016,Havering,01/09/2017,369568
E09000016,Havering,01/10/2017,367189
E09000016,Havering,01/11/2017,366434
E09000016,Havering,01/12/2017,365934
E09000016,Havering,01/01/2018,363914
E09000016,Havering,01/02/2018,365634
E09000016,Havering,01/03/2018,365567
E09000016,Havering,01/04/2018,369070
E09000016,Havering,01/05/2018,370667
E09000016,Havering,01/06/2018,371658
E09000016,Havering,01/07/2018,373762
E09000016,Havering,01/08/2018,373002
E09000016,Havering,01/09/2018,373028
E09000016,Havering,01/10/2018,372731
E09000016,Havering,01/11/2018,371659
E09000016,Havering,01/12/2018,372295
E09000016,Havering,01/01/2019,367019
E09000016,Havering,01/02/2019,364615
E09000016,Havering,01/03/2019,359738
E09000016,Havering,01/04/2019,358877
E09000016,Havering,01/05/2019,361269
E09000016,Havering,01/06/2019,365336
E09000016,Havering,01/07/2019,367679
E09000016,Havering,01/08/2019,367502
E09000016,Havering,01/09/2019,366447
E09000016,Havering,01/10/2019,367102
E09000016,Havering,01/11/2019,365246
E09000016,Havering,01/12/2019,364995
E09000016,Havering,01/01/2020,360851
E09000016,Havering,01/02/2020,363718
E09000016,Havering,01/03/2020,365418
E09000016,Havering,01/04/2020,369485
E09000016,Havering,01/05/2020,367940
E09000016,Havering,01/06/2020,371148
E09000016,Havering,01/07/2020,373192
E09000016,Havering,01/08/2020,375067
E09000016,Havering,01/09/2020,373312
E09000016,Havering,01/10/2020,372050
E09000016,Havering,01/11/2020,373927
E09000016,Havering,01/12/2020,378206
E09000016,Havering,01/01/2021,380518
E09000016,Havering,01/02/2021,384365
E09000016,Havering,01/03/2021,384528
E09000016,Havering,01/04/2021,385228
E09000016,Havering,01/05/2021,386164
E09000016,Havering,01/06/2021,387167
E09000016,Havering,01/07/2021,387842
E09000016,Havering,01/08/2021,390818
E09000016,Havering,01/09/2021,397720
E09000016,Havering,01/10/2021,399975
E09000016,Havering,01/11/2021,403196
E09000016,Havering,01/12/2021,402471
E09000016,Havering,01/01/2022,405226
E09000016,Havering,01/02/2022,406061
E09000016,Havering,01/03/2022,407849
E09000016,Havering,01/04/2022,415929
E09000016,Havering,01/05/2022,420196
E09000016,Havering,01/06/2022,421613
E09000016,Havering,01/07/2022,422969
E09000016,Havering,01/08/2022,425519
E09000016,Havering,01/09/2022,431999
E09000017,Hillingdon,01/01/1995,73835
E09000017,Hillingdon,01/02/1995,75031
E09000017,Hillingdon,01/03/1995,74189
E09000017,Hillingdon,01/04/1995,73911
E09000017,Hillingdon,01/05/1995,73117
E09000017,Hillingdon,01/06/1995,74005
E09000017,Hillingdon,01/07/1995,74671
E09000017,Hillingdon,01/08/1995,74968
E09000017,Hillingdon,01/09/1995,73844
E09000017,Hillingdon,01/10/1995,72993
E09000017,Hillingdon,01/11/1995,71760
E09000017,Hillingdon,01/12/1995,72746
E09000017,Hillingdon,01/01/1996,72869
E09000017,Hillingdon,01/02/1996,74778
E09000017,Hillingdon,01/03/1996,74650
E09000017,Hillingdon,01/04/1996,75171
E09000017,Hillingdon,01/05/1996,74454
E09000017,Hillingdon,01/06/1996,74621
E09000017,Hillingdon,01/07/1996,75309
E09000017,Hillingdon,01/08/1996,76170
E09000017,Hillingdon,01/09/1996,76586
E09000017,Hillingdon,01/10/1996,77180
E09000017,Hillingdon,01/11/1996,78116
E09000017,Hillingdon,01/12/1996,79138
E09000017,Hillingdon,01/01/1997,80554
E09000017,Hillingdon,01/02/1997,81021
E09000017,Hillingdon,01/03/1997,81683
E09000017,Hillingdon,01/04/1997,81308
E09000017,Hillingdon,01/05/1997,82645
E09000017,Hillingdon,01/06/1997,84254
E09000017,Hillingdon,01/07/1997,86571
E09000017,Hillingdon,01/08/1997,88005
E09000017,Hillingdon,01/09/1997,89720
E09000017,Hillingdon,01/10/1997,90591
E09000017,Hillingdon,01/11/1997,91872
E09000017,Hillingdon,01/12/1997,93143
E09000017,Hillingdon,01/01/1998,93724
E09000017,Hillingdon,01/02/1998,93383
E09000017,Hillingdon,01/03/1998,93129
E09000017,Hillingdon,01/04/1998,94828
E09000017,Hillingdon,01/05/1998,96743
E09000017,Hillingdon,01/06/1998,98079
E09000017,Hillingdon,01/07/1998,98352
E09000017,Hillingdon,01/08/1998,99459
E09000017,Hillingdon,01/09/1998,100097
E09000017,Hillingdon,01/10/1998,100998
E09000017,Hillingdon,01/11/1998,101277
E09000017,Hillingdon,01/12/1998,102042
E09000017,Hillingdon,01/01/1999,102147
E09000017,Hillingdon,01/02/1999,101774
E09000017,Hillingdon,01/03/1999,102525
E09000017,Hillingdon,01/04/1999,103632
E09000017,Hillingdon,01/05/1999,105696
E09000017,Hillingdon,01/06/1999,107688
E09000017,Hillingdon,01/07/1999,109614
E09000017,Hillingdon,01/08/1999,110657
E09000017,Hillingdon,01/09/1999,112081
E09000017,Hillingdon,01/10/1999,114178
E09000017,Hillingdon,01/11/1999,116884
E09000017,Hillingdon,01/12/1999,120228
E09000017,Hillingdon,01/01/2000,120742
E09000017,Hillingdon,01/02/2000,122781
E09000017,Hillingdon,01/03/2000,123504
E09000017,Hillingdon,01/04/2000,127249
E09000017,Hillingdon,01/05/2000,129652
E09000017,Hillingdon,01/06/2000,131651
E09000017,Hillingdon,01/07/2000,133753
E09000017,Hillingdon,01/08/2000,135555
E09000017,Hillingdon,01/09/2000,137805
E09000017,Hillingdon,01/10/2000,137915
E09000017,Hillingdon,01/11/2000,138797
E09000017,Hillingdon,01/12/2000,137783
E09000017,Hillingdon,01/01/2001,138252
E09000017,Hillingdon,01/02/2001,138408
E09000017,Hillingdon,01/03/2001,139011
E09000017,Hillingdon,01/04/2001,138946
E09000017,Hillingdon,01/05/2001,139920
E09000017,Hillingdon,01/06/2001,142791
E09000017,Hillingdon,01/07/2001,145971
E09000017,Hillingdon,01/08/2001,148787
E09000017,Hillingdon,01/09/2001,150342
E09000017,Hillingdon,01/10/2001,152206
E09000017,Hillingdon,01/11/2001,153238
E09000017,Hillingdon,01/12/2001,155652
E09000017,Hillingdon,01/01/2002,156059
E09000017,Hillingdon,01/02/2002,157914
E09000017,Hillingdon,01/03/2002,158633
E09000017,Hillingdon,01/04/2002,162963
E09000017,Hillingdon,01/05/2002,166455
E09000017,Hillingdon,01/06/2002,170565
E09000017,Hillingdon,01/07/2002,173341
E09000017,Hillingdon,01/08/2002,177120
E09000017,Hillingdon,01/09/2002,180199
E09000017,Hillingdon,01/10/2002,184423
E09000017,Hillingdon,01/11/2002,187185
E09000017,Hillingdon,01/12/2002,190909
E09000017,Hillingdon,01/01/2003,193806
E09000017,Hillingdon,01/02/2003,195772
E09000017,Hillingdon,01/03/2003,198077
E09000017,Hillingdon,01/04/2003,200618
E09000017,Hillingdon,01/05/2003,201706
E09000017,Hillingdon,01/06/2003,203484
E09000017,Hillingdon,01/07/2003,202502
E09000017,Hillingdon,01/08/2003,204660
E09000017,Hillingdon,01/09/2003,205899
E09000017,Hillingdon,01/10/2003,209120
E09000017,Hillingdon,01/11/2003,208752
E09000017,Hillingdon,01/12/2003,208096
E09000017,Hillingdon,01/01/2004,207222
E09000017,Hillingdon,01/02/2004,208924
E09000017,Hillingdon,01/03/2004,210814
E09000017,Hillingdon,01/04/2004,213142
E09000017,Hillingdon,01/05/2004,213222
E09000017,Hillingdon,01/06/2004,214923
E09000017,Hillingdon,01/07/2004,216563
E09000017,Hillingdon,01/08/2004,219495
E09000017,Hillingdon,01/09/2004,219807
E09000017,Hillingdon,01/10/2004,220023
E09000017,Hillingdon,01/11/2004,221945
E09000017,Hillingdon,01/12/2004,222273
E09000017,Hillingdon,01/01/2005,221717
E09000017,Hillingdon,01/02/2005,219852
E09000017,Hillingdon,01/03/2005,218712
E09000017,Hillingdon,01/04/2005,219045
E09000017,Hillingdon,01/05/2005,220477
E09000017,Hillingdon,01/06/2005,224088
E09000017,Hillingdon,01/07/2005,226213
E09000017,Hillingdon,01/08/2005,226830
E09000017,Hillingdon,01/09/2005,225352
E09000017,Hillingdon,01/10/2005,224284
E09000017,Hillingdon,01/11/2005,224279
E09000017,Hillingdon,01/12/2005,223949
E09000017,Hillingdon,01/01/2006,225770
E09000017,Hillingdon,01/02/2006,225183
E09000017,Hillingdon,01/03/2006,227319
E09000017,Hillingdon,01/04/2006,226108
E09000017,Hillingdon,01/05/2006,228713
E09000017,Hillingdon,01/06/2006,229688
E09000017,Hillingdon,01/07/2006,233734
E09000017,Hillingdon,01/08/2006,234560
E09000017,Hillingdon,01/09/2006,236147
E09000017,Hillingdon,01/10/2006,234735
E09000017,Hillingdon,01/11/2006,236037
E09000017,Hillingdon,01/12/2006,238868
E09000017,Hillingdon,01/01/2007,241030
E09000017,Hillingdon,01/02/2007,243110
E09000017,Hillingdon,01/03/2007,243651
E09000017,Hillingdon,01/04/2007,247038
E09000017,Hillingdon,01/05/2007,250418
E09000017,Hillingdon,01/06/2007,253128
E09000017,Hillingdon,01/07/2007,257857
E09000017,Hillingdon,01/08/2007,259959
E09000017,Hillingdon,01/09/2007,260670
E09000017,Hillingdon,01/10/2007,260233
E09000017,Hillingdon,01/11/2007,263276
E09000017,Hillingdon,01/12/2007,265693
E09000017,Hillingdon,01/01/2008,266873
E09000017,Hillingdon,01/02/2008,264530
E09000017,Hillingdon,01/03/2008,263024
E09000017,Hillingdon,01/04/2008,259771
E09000017,Hillingdon,01/05/2008,258195
E09000017,Hillingdon,01/06/2008,258128
E09000017,Hillingdon,01/07/2008,257672
E09000017,Hillingdon,01/08/2008,254271
E09000017,Hillingdon,01/09/2008,251645
E09000017,Hillingdon,01/10/2008,247077
E09000017,Hillingdon,01/11/2008,246224
E09000017,Hillingdon,01/12/2008,239553
E09000017,Hillingdon,01/01/2009,233126
E09000017,Hillingdon,01/02/2009,223916
E09000017,Hillingdon,01/03/2009,219679
E09000017,Hillingdon,01/04/2009,218722
E09000017,Hillingdon,01/05/2009,221726
E09000017,Hillingdon,01/06/2009,222638
E09000017,Hillingdon,01/07/2009,224728
E09000017,Hillingdon,01/08/2009,227083
E09000017,Hillingdon,01/09/2009,231533
E09000017,Hillingdon,01/10/2009,236110
E09000017,Hillingdon,01/11/2009,238531
E09000017,Hillingdon,01/12/2009,241518
E09000017,Hillingdon,01/01/2010,240248
E09000017,Hillingdon,01/02/2010,240016
E09000017,Hillingdon,01/03/2010,239575
E09000017,Hillingdon,01/04/2010,244122
E09000017,Hillingdon,01/05/2010,245413
E09000017,Hillingdon,01/06/2010,249689
E09000017,Hillingdon,01/07/2010,250974
E09000017,Hillingdon,01/08/2010,253690
E09000017,Hillingdon,01/09/2010,255746
E09000017,Hillingdon,01/10/2010,253763
E09000017,Hillingdon,01/11/2010,253606
E09000017,Hillingdon,01/12/2010,249057
E09000017,Hillingdon,01/01/2011,250781
E09000017,Hillingdon,01/02/2011,251482
E09000017,Hillingdon,01/03/2011,252504
E09000017,Hillingdon,01/04/2011,251265
E09000017,Hillingdon,01/05/2011,250060
E09000017,Hillingdon,01/06/2011,248750
E09000017,Hillingdon,01/07/2011,249620
E09000017,Hillingdon,01/08/2011,250786
E09000017,Hillingdon,01/09/2011,251566
E09000017,Hillingdon,01/10/2011,253520
E09000017,Hillingdon,01/11/2011,253903
E09000017,Hillingdon,01/12/2011,257143
E09000017,Hillingdon,01/01/2012,254453
E09000017,Hillingdon,01/02/2012,256005
E09000017,Hillingdon,01/03/2012,252970
E09000017,Hillingdon,01/04/2012,254685
E09000017,Hillingdon,01/05/2012,256016
E09000017,Hillingdon,01/06/2012,258456
E09000017,Hillingdon,01/07/2012,261570
E09000017,Hillingdon,01/08/2012,262453
E09000017,Hillingdon,01/09/2012,265773
E09000017,Hillingdon,01/10/2012,268133
E09000017,Hillingdon,01/11/2012,268475
E09000017,Hillingdon,01/12/2012,266729
E09000017,Hillingdon,01/01/2013,265336
E09000017,Hillingdon,01/02/2013,262471
E09000017,Hillingdon,01/03/2013,261561
E09000017,Hillingdon,01/04/2013,263019
E09000017,Hillingdon,01/05/2013,268040
E09000017,Hillingdon,01/06/2013,271751
E09000017,Hillingdon,01/07/2013,272369
E09000017,Hillingdon,01/08/2013,271615
E09000017,Hillingdon,01/09/2013,273029
E09000017,Hillingdon,01/10/2013,276683
E09000017,Hillingdon,01/11/2013,278967
E09000017,Hillingdon,01/12/2013,282296
E09000017,Hillingdon,01/01/2014,282892
E09000017,Hillingdon,01/02/2014,286928
E09000017,Hillingdon,01/03/2014,287162
E09000017,Hillingdon,01/04/2014,291282
E09000017,Hillingdon,01/05/2014,300060
E09000017,Hillingdon,01/06/2014,307903
E09000017,Hillingdon,01/07/2014,313332
E09000017,Hillingdon,01/08/2014,315051
E09000017,Hillingdon,01/09/2014,318437
E09000017,Hillingdon,01/10/2014,320560
E09000017,Hillingdon,01/11/2014,321914
E09000017,Hillingdon,01/12/2014,323862
E09000017,Hillingdon,01/01/2015,330607
E09000017,Hillingdon,01/02/2015,335058
E09000017,Hillingdon,01/03/2015,338726
E09000017,Hillingdon,01/04/2015,339858
E09000017,Hillingdon,01/05/2015,342641
E09000017,Hillingdon,01/06/2015,345462
E09000017,Hillingdon,01/07/2015,348922
E09000017,Hillingdon,01/08/2015,357137
E09000017,Hillingdon,01/09/2015,364789
E09000017,Hillingdon,01/10/2015,373030
E09000017,Hillingdon,01/11/2015,376566
E09000017,Hillingdon,01/12/2015,380185
E09000017,Hillingdon,01/01/2016,384181
E09000017,Hillingdon,01/02/2016,390840
E09000017,Hillingdon,01/03/2016,393897
E09000017,Hillingdon,01/04/2016,394462
E09000017,Hillingdon,01/05/2016,397012
E09000017,Hillingdon,01/06/2016,401761
E09000017,Hillingdon,01/07/2016,407913
E09000017,Hillingdon,01/08/2016,407473
E09000017,Hillingdon,01/09/2016,405838
E09000017,Hillingdon,01/10/2016,406859
E09000017,Hillingdon,01/11/2016,407782
E09000017,Hillingdon,01/12/2016,411479
E09000017,Hillingdon,01/01/2017,410397
E09000017,Hillingdon,01/02/2017,414500
E09000017,Hillingdon,01/03/2017,413466
E09000017,Hillingdon,01/04/2017,411933
E09000017,Hillingdon,01/05/2017,409104
E09000017,Hillingdon,01/06/2017,410610
E09000017,Hillingdon,01/07/2017,415980
E09000017,Hillingdon,01/08/2017,414570
E09000017,Hillingdon,01/09/2017,419452
E09000017,Hillingdon,01/10/2017,418375
E09000017,Hillingdon,01/11/2017,415390
E09000017,Hillingdon,01/12/2017,409263
E09000017,Hillingdon,01/01/2018,404925
E09000017,Hillingdon,01/02/2018,407208
E09000017,Hillingdon,01/03/2018,406259
E09000017,Hillingdon,01/04/2018,408618
E09000017,Hillingdon,01/05/2018,411591
E09000017,Hillingdon,01/06/2018,415960
E09000017,Hillingdon,01/07/2018,416300
E09000017,Hillingdon,01/08/2018,414743
E09000017,Hillingdon,01/09/2018,410924
E09000017,Hillingdon,01/10/2018,408510
E09000017,Hillingdon,01/11/2018,407232
E09000017,Hillingdon,01/12/2018,410922
E09000017,Hillingdon,01/01/2019,413405
E09000017,Hillingdon,01/02/2019,413658
E09000017,Hillingdon,01/03/2019,409663
E09000017,Hillingdon,01/04/2019,404953
E09000017,Hillingdon,01/05/2019,401053
E09000017,Hillingdon,01/06/2019,395982
E09000017,Hillingdon,01/07/2019,398547
E09000017,Hillingdon,01/08/2019,397385
E09000017,Hillingdon,01/09/2019,403945
E09000017,Hillingdon,01/10/2019,403300
E09000017,Hillingdon,01/11/2019,407117
E09000017,Hillingdon,01/12/2019,404319
E09000017,Hillingdon,01/01/2020,405030
E09000017,Hillingdon,01/02/2020,404051
E09000017,Hillingdon,01/03/2020,409234
E09000017,Hillingdon,01/04/2020,403517
E09000017,Hillingdon,01/05/2020,407142
E09000017,Hillingdon,01/06/2020,403039
E09000017,Hillingdon,01/07/2020,408573
E09000017,Hillingdon,01/08/2020,410161
E09000017,Hillingdon,01/09/2020,410314
E09000017,Hillingdon,01/10/2020,414765
E09000017,Hillingdon,01/11/2020,415695
E09000017,Hillingdon,01/12/2020,426362
E09000017,Hillingdon,01/01/2021,427090
E09000017,Hillingdon,01/02/2021,427817
E09000017,Hillingdon,01/03/2021,425448
E09000017,Hillingdon,01/04/2021,426391
E09000017,Hillingdon,01/05/2021,424419
E09000017,Hillingdon,01/06/2021,426840
E09000017,Hillingdon,01/07/2021,427570
E09000017,Hillingdon,01/08/2021,431997
E09000017,Hillingdon,01/09/2021,435108
E09000017,Hillingdon,01/10/2021,439219
E09000017,Hillingdon,01/11/2021,442989
E09000017,Hillingdon,01/12/2021,440276
E09000017,Hillingdon,01/01/2022,439440
E09000017,Hillingdon,01/02/2022,441370
E09000017,Hillingdon,01/03/2022,447180
E09000017,Hillingdon,01/04/2022,448847
E09000017,Hillingdon,01/05/2022,450570
E09000017,Hillingdon,01/06/2022,457175
E09000017,Hillingdon,01/07/2022,461630
E09000017,Hillingdon,01/08/2022,468132
E09000017,Hillingdon,01/09/2022,469385
E09000018,Hounslow,01/01/1995,72232
E09000018,Hounslow,01/02/1995,71052
E09000018,Hounslow,01/03/1995,72098
E09000018,Hounslow,01/04/1995,71890
E09000018,Hounslow,01/05/1995,72877
E09000018,Hounslow,01/06/1995,72331
E09000018,Hounslow,01/07/1995,73718
E09000018,Hounslow,01/08/1995,74480
E09000018,Hounslow,01/09/1995,74427
E09000018,Hounslow,01/10/1995,73643
E09000018,Hounslow,01/11/1995,73047
E09000018,Hounslow,01/12/1995,73499
E09000018,Hounslow,01/01/1996,73377
E09000018,Hounslow,01/02/1996,73082
E09000018,Hounslow,01/03/1996,71603
E09000018,Hounslow,01/04/1996,71630
E09000018,Hounslow,01/05/1996,72829
E09000018,Hounslow,01/06/1996,74539
E09000018,Hounslow,01/07/1996,75037
E09000018,Hounslow,01/08/1996,73861
E09000018,Hounslow,01/09/1996,74747
E09000018,Hounslow,01/10/1996,73999
E09000018,Hounslow,01/11/1996,75191
E09000018,Hounslow,01/12/1996,76746
E09000018,Hounslow,01/01/1997,78300
E09000018,Hounslow,01/02/1997,77535
E09000018,Hounslow,01/03/1997,77908
E09000018,Hounslow,01/04/1997,81008
E09000018,Hounslow,01/05/1997,84064
E09000018,Hounslow,01/06/1997,84383
E09000018,Hounslow,01/07/1997,85577
E09000018,Hounslow,01/08/1997,86594
E09000018,Hounslow,01/09/1997,88805
E09000018,Hounslow,01/10/1997,88643
E09000018,Hounslow,01/11/1997,90149
E09000018,Hounslow,01/12/1997,91463
E09000018,Hounslow,01/01/1998,93428
E09000018,Hounslow,01/02/1998,96347
E09000018,Hounslow,01/03/1998,96431
E09000018,Hounslow,01/04/1998,98462
E09000018,Hounslow,01/05/1998,98010
E09000018,Hounslow,01/06/1998,100370
E09000018,Hounslow,01/07/1998,100864
E09000018,Hounslow,01/08/1998,102692
E09000018,Hounslow,01/09/1998,103553
E09000018,Hounslow,01/10/1998,103557
E09000018,Hounslow,01/11/1998,102070
E09000018,Hounslow,01/12/1998,101169
E09000018,Hounslow,01/01/1999,101234
E09000018,Hounslow,01/02/1999,102182
E09000018,Hounslow,01/03/1999,102927
E09000018,Hounslow,01/04/1999,104553
E09000018,Hounslow,01/05/1999,107062
E09000018,Hounslow,01/06/1999,110970
E09000018,Hounslow,01/07/1999,114021
E09000018,Hounslow,01/08/1999,117901
E09000018,Hounslow,01/09/1999,119391
E09000018,Hounslow,01/10/1999,119750
E09000018,Hounslow,01/11/1999,121084
E09000018,Hounslow,01/12/1999,123809
E09000018,Hounslow,01/01/2000,128285
E09000018,Hounslow,01/02/2000,129268
E09000018,Hounslow,01/03/2000,130506
E09000018,Hounslow,01/04/2000,132160
E09000018,Hounslow,01/05/2000,133955
E09000018,Hounslow,01/06/2000,138854
E09000018,Hounslow,01/07/2000,141803
E09000018,Hounslow,01/08/2000,145402
E09000018,Hounslow,01/09/2000,144173
E09000018,Hounslow,01/10/2000,140048
E09000018,Hounslow,01/11/2000,137271
E09000018,Hounslow,01/12/2000,137773
E09000018,Hounslow,01/01/2001,143069
E09000018,Hounslow,01/02/2001,146554
E09000018,Hounslow,01/03/2001,147969
E09000018,Hounslow,01/04/2001,147752
E09000018,Hounslow,01/05/2001,150816
E09000018,Hounslow,01/06/2001,151510
E09000018,Hounslow,01/07/2001,155179
E09000018,Hounslow,01/08/2001,157799
E09000018,Hounslow,01/09/2001,161880
E09000018,Hounslow,01/10/2001,161090
E09000018,Hounslow,01/11/2001,160576
E09000018,Hounslow,01/12/2001,159282
