Borough code,Borough,Year/Month,Average House Price £
E09000002,Barking & Dagenham,Oct-16,"286,210"
E09000002,Barking & Dagenham,Nov-16,"285,853"
E09000002,Barking & Dagenham,Dec-16,"285,622"
E09000002,Barking & Dagenham,Jan-17,"282,441"
E09000002,Barking & Dagenham,Feb-17,"280,698"
E09000002,Barking & Dagenham,Mar-17,"278,213"
E09000002,Barking & Dagenham,Apr-17,"280,567"
E09000002,Barking & Dagenham,May-17,"286,018"
E09000002,Barking & Dagenham,Jun-17,"289,569"
E09000002,Barking & Dagenham,Jul-17,"291,727"
E09000002,Barking & Dagenham,Aug-17,"290,965"
E09000002,Barking & Dagenham,Sep-17,"292,519"
E09000002,Barking & Dagenham,Oct-17,"293,390"
E09000002,Barking & Dagenham,Nov-17,"293,796"
E09000002,Barking & Dagenham,Dec-17,"292,915"
E09000002,Barking & Dagenham,Jan-18,"291,548"
E09000002,Barking & Dagenham,Feb-18,"292,777"
E09000002,Barking & Dagenham,Mar-18,"291,723"
E09000002,Barking & Dagenham,Apr-18,"291,184"
E09000002,Barking & Dagenham,May-18,"290,239"
E09000002,Barking & Dagenham,Jun-18,"294,236"
E09000002,Barking & Dagenham,Jul-18,"294,953"
E09000002,Barking & Dagenham,Aug-18,"295,908"
E09000002,Barking & Dagenham,Sep-18,"296,424"
E09000002,Barking & Dagenham,Oct-18,"299,648"
E09000002,Barking & Dagenham,Nov-18,"302,606"
E09000002,Barking & Dagenham,Dec-18,"301,114"
E09000002,Barking & Dagenham,Jan-19,"297,181"
E09000002,Barking & Dagenham,Feb-19,"293,839"
E09000002,Barking & Dagenham,Mar-19,"294,065"
E09000002,Barking & Dagenham,Apr-19,"295,498"
E09000002,Barking & Dagenham,May-19,"295,092"
E09000002,Barking & Dagenham,Jun-19,"293,889"
E09000002,Barking & Dagenham,Jul-19,"297,426"
E09000002,Barking & Dagenham,Aug-19,"299,421"
E09000002,Barking & Dagenham,Sep-19,"304,778"
E09000002,Barking & Dagenham,Oct-19,"304,579"
E09000002,Barking & Dagenham,Nov-19,"304,515"
E09000002,Barking & Dagenham,Dec-19,"299,771"
E09000002,Barking & Dagenham,Jan-20,"303,055"
E09000002,Barking & Dagenham,Feb-20,"302,697"
E09000002,Barking & Dagenham,Mar-20,"301,413"
E09000002,Barking & Dagenham,Apr-20,"293,603"
E09000002,Barking & Dagenham,May-20,"293,816"
E09000002,Barking & Dagenham,Jun-20,"300,526"
E09000002,Barking & Dagenham,Jul-20,"304,556"
E09000002,Barking & Dagenham,Aug-20,"304,924"
E09000002,Barking & Dagenham,Sep-20,"301,702"
E09000002,Barking & Dagenham,Oct-20,"304,852"
E09000002,Barking & Dagenham,Nov-20,"305,012"
E09000002,Barking & Dagenham,Dec-20,"309,560"
E09000002,Barking & Dagenham,Jan-21,"312,740"
E09000002,Barking & Dagenham,Feb-21,"314,920"
E09000002,Barking & Dagenham,Mar-21,"311,911"
E09000002,Barking & Dagenham,Apr-21,"310,454"
E09000002,Barking & Dagenham,May-21,"309,571"
E09000002,Barking & Dagenham,Jun-21,"314,031"
E09000002,Barking & Dagenham,Jul-21,"309,541"
E09000002,Barking & Dagenham,Aug-21,"313,791"
E09000002,Barking & Dagenham,Sep-21,"315,039"
E09000002,Barking & Dagenham,Oct-21,"326,713"
E09000002,Barking & Dagenham,Nov-21,"328,531"
E09000002,Barking & Dagenham,Dec-21,"330,851"
E09000002,Barking & Dagenham,Jan-22,"335,893"
E09000002,Barking & Dagenham,Feb-22,"339,027"
E09000002,Barking & Dagenham,Mar-22,"339,588"
E09000002,Barking & Dagenham,Apr-22,"334,920"
E09000002,Barking & Dagenham,May-22,"338,355"
E09000002,Barking & Dagenham,Jun-22,"346,172"
E09000002,Barking & Dagenham,Jul-22,"350,017"
E09000002,Barking & Dagenham,Aug-22,"349,553"
E09000002,Barking & Dagenham,Sep-22,"350,039"
E09000003,Barnet,Jan-95,"93,285"
E09000003,Barnet,Feb-95,"93,190"
E09000003,Barnet,Mar-95,"92,248"
E09000003,Barnet,Apr-95,"90,763"
E09000003,Barnet,May-95,"90,258"
E09000003,Barnet,Jun-95,"90,107"
E09000003,Barnet,Jul-95,"91,441"
E09000003,Barnet,Aug-95,"92,361"
E09000003,Barnet,Sep-95,"93,273"
E09000003,Barnet,Oct-95,"92,567"
E09000003,Barnet,Nov-95,"90,883"
E09000003,Barnet,Dec-95,"91,134"
E09000003,Barnet,Jan-96,"91,111"
E09000003,Barnet,Feb-96,"92,430"
E09000003,Barnet,Mar-96,"91,410"
E09000003,Barnet,Apr-96,"92,394"
E09000003,Barnet,May-96,"91,059"
E09000003,Barnet,Jun-96,"91,978"
E09000003,Barnet,Jul-96,"92,444"
E09000003,Barnet,Aug-96,"95,516"
E09000003,Barnet,Sep-96,"97,490"
E09000003,Barnet,Oct-96,"97,844"
E09000003,Barnet,Nov-96,"97,155"
E09000003,Barnet,Dec-96,"97,174"
E09000003,Barnet,Jan-97,"98,559"
E09000003,Barnet,Feb-97,"100,076"
E09000003,Barnet,Mar-97,"101,130"
E09000003,Barnet,Apr-97,"101,201"
E09000003,Barnet,May-97,"103,287"
E09000003,Barnet,Jun-97,"104,609"
E09000003,Barnet,Jul-97,"107,235"
E09000003,Barnet,Aug-97,"108,730"
E09000003,Barnet,Sep-97,"112,380"
E09000003,Barnet,Oct-97,"114,515"
E09000003,Barnet,Nov-97,"115,356"
E09000003,Barnet,Dec-97,"115,521"
E09000003,Barnet,Jan-98,"115,902"
E09000003,Barnet,Feb-98,"116,995"
E09000003,Barnet,Mar-98,"118,866"
E09000003,Barnet,Apr-98,"120,487"
E09000003,Barnet,May-98,"122,608"
E09000003,Barnet,Jun-98,"122,490"
E09000003,Barnet,Jul-98,"124,040"
E09000003,Barnet,Aug-98,"125,041"
E09000003,Barnet,Sep-98,"125,320"
E09000003,Barnet,Oct-98,"125,719"
E09000003,Barnet,Nov-98,"125,086"
E09000003,Barnet,Dec-98,"125,757"
E09000003,Barnet,Jan-99,"126,189"
E09000003,Barnet,Feb-99,"127,017"
E09000003,Barnet,Mar-99,"126,902"
E09000003,Barnet,Apr-99,"127,883"
E09000003,Barnet,May-99,"129,393"
E09000003,Barnet,Jun-99,"132,608"
E09000003,Barnet,Jul-99,"136,102"
E09000003,Barnet,Aug-99,"139,741"
E09000003,Barnet,Sep-99,"143,596"
E09000003,Barnet,Oct-99,"145,287"
E09000003,Barnet,Nov-99,"147,825"
E09000003,Barnet,Dec-99,"149,510"
E09000003,Barnet,Jan-00,"153,676"
E09000003,Barnet,Feb-00,"156,797"
E09000003,Barnet,Mar-00,"159,939"
E09000003,Barnet,Apr-00,"162,988"
E09000003,Barnet,May-00,"165,737"
E09000003,Barnet,Jun-00,"169,025"
E09000003,Barnet,Jul-00,"170,521"
E09000003,Barnet,Aug-00,"173,966"
E09000003,Barnet,Sep-00,"175,610"
E09000003,Barnet,Oct-00,"176,603"
E09000003,Barnet,Nov-00,"175,250"
E09000003,Barnet,Dec-00,"175,320"
E09000003,Barnet,Jan-01,"175,475"
E09000003,Barnet,Feb-01,"178,108"
E09000003,Barnet,Mar-01,"178,226"
E09000003,Barnet,Apr-01,"178,813"
E09000003,Barnet,May-01,"178,636"
E09000003,Barnet,Jun-01,"181,194"
E09000003,Barnet,Jul-01,"183,941"
E09000003,Barnet,Aug-01,"187,691"
E09000003,Barnet,Sep-01,"190,954"
E09000003,Barnet,Oct-01,"194,320"
E09000003,Barnet,Nov-01,"198,610"
E09000003,Barnet,Dec-01,"200,792"
E09000003,Barnet,Jan-02,"203,249"
E09000003,Barnet,Feb-02,"202,713"
E09000003,Barnet,Mar-02,"204,694"
E09000003,Barnet,Apr-02,"208,077"
E09000003,Barnet,May-02,"214,594"
E09000003,Barnet,Jun-02,"219,793"
E09000003,Barnet,Jul-02,"227,129"
E09000003,Barnet,Aug-02,"230,537"
E09000003,Barnet,Sep-02,"233,748"
E09000003,Barnet,Oct-02,"232,184"
E09000003,Barnet,Nov-02,"235,730"
E09000003,Barnet,Dec-02,"236,506"
E09000003,Barnet,Jan-03,"244,239"
E09000003,Barnet,Feb-03,"245,752"
E09000003,Barnet,Mar-03,"250,708"
E09000003,Barnet,Apr-03,"246,175"
E09000003,Barnet,May-03,"244,449"
E09000003,Barnet,Jun-03,"244,464"
E09000003,Barnet,Jul-03,"250,826"
E09000003,Barnet,Aug-03,"254,882"
E09000003,Barnet,Sep-03,"257,504"
E09000003,Barnet,Oct-03,"257,724"
E09000003,Barnet,Nov-03,"257,772"
E09000003,Barnet,Dec-03,"260,059"
E09000003,Barnet,Jan-04,"259,868"
E09000003,Barnet,Feb-04,"261,559"
E09000003,Barnet,Mar-04,"261,478"
E09000003,Barnet,Apr-04,"263,774"
E09000003,Barnet,May-04,"269,023"
E09000003,Barnet,Jun-04,"272,859"
E09000003,Barnet,Jul-04,"276,811"
E09000003,Barnet,Aug-04,"276,712"
E09000003,Barnet,Sep-04,"278,219"
E09000003,Barnet,Oct-04,"278,320"
E09000003,Barnet,Nov-04,"282,306"
E09000003,Barnet,Dec-04,"281,320"
E09000003,Barnet,Jan-05,"282,820"
E09000003,Barnet,Feb-05,"277,154"
E09000003,Barnet,Mar-05,"274,216"
E09000003,Barnet,Apr-05,"272,772"
E09000003,Barnet,May-05,"273,841"
E09000003,Barnet,Jun-05,"279,515"
E09000003,Barnet,Jul-05,"279,928"
E09000003,Barnet,Aug-05,"282,066"
E09000003,Barnet,Sep-05,"283,148"
E09000003,Barnet,Oct-05,"283,024"
E09000003,Barnet,Nov-05,"283,421"
E09000003,Barnet,Dec-05,"281,611"
E09000003,Barnet,Jan-06,"282,334"
E09000003,Barnet,Feb-06,"281,120"
E09000003,Barnet,Mar-06,"281,674"
E09000003,Barnet,Apr-06,"283,206"
E09000003,Barnet,May-06,"286,462"
E09000003,Barnet,Jun-06,"287,725"
E09000003,Barnet,Jul-06,"292,435"
E09000003,Barnet,Aug-06,"296,104"
E09000003,Barnet,Sep-06,"300,381"
E09000003,Barnet,Oct-06,"299,832"
E09000003,Barnet,Nov-06,"300,765"
E09000003,Barnet,Dec-06,"304,015"
E09000003,Barnet,Jan-07,"306,484"
E09000003,Barnet,Feb-07,"309,910"
E09000003,Barnet,Mar-07,"310,377"
E09000003,Barnet,Apr-07,"313,521"
E09000003,Barnet,May-07,"318,831"
E09000003,Barnet,Jun-07,"323,805"
E09000003,Barnet,Jul-07,"331,745"
E09000003,Barnet,Aug-07,"334,689"
E09000003,Barnet,Sep-07,"340,987"
E09000003,Barnet,Oct-07,"342,548"
E09000003,Barnet,Nov-07,"345,869"
E09000003,Barnet,Dec-07,"344,219"
E09000003,Barnet,Jan-08,"344,480"
E09000003,Barnet,Feb-08,"339,644"
E09000003,Barnet,Mar-08,"335,896"
E09000003,Barnet,Apr-08,"333,836"
E09000003,Barnet,May-08,"338,033"
E09000003,Barnet,Jun-08,"340,825"
E09000003,Barnet,Jul-08,"337,540"
E09000003,Barnet,Aug-08,"329,269"
E09000003,Barnet,Sep-08,"320,831"
E09000003,Barnet,Oct-08,"318,948"
E09000003,Barnet,Nov-08,"314,868"
E09000003,Barnet,Dec-08,"306,110"
E09000003,Barnet,Jan-09,"294,598"
E09000003,Barnet,Feb-09,"289,251"
E09000003,Barnet,Mar-09,"288,719"
E09000003,Barnet,Apr-09,"286,601"
E09000003,Barnet,May-09,"288,396"
E09000003,Barnet,Jun-09,"291,608"
E09000003,Barnet,Jul-09,"301,141"
E09000003,Barnet,Aug-09,"305,077"
E09000003,Barnet,Sep-09,"310,670"
E09000003,Barnet,Oct-09,"309,970"
E09000003,Barnet,Nov-09,"310,970"
E09000003,Barnet,Dec-09,"312,235"
E09000003,Barnet,Jan-10,"316,926"
E09000003,Barnet,Feb-10,"318,995"
E09000003,Barnet,Mar-10,"324,873"
E09000003,Barnet,Apr-10,"327,955"
E09000003,Barnet,May-10,"331,168"
E09000003,Barnet,Jun-10,"330,965"
E09000003,Barnet,Jul-10,"336,380"
E09000003,Barnet,Aug-10,"341,812"
E09000003,Barnet,Sep-10,"347,747"
E09000003,Barnet,Oct-10,"344,010"
E09000003,Barnet,Nov-10,"341,702"
E09000003,Barnet,Dec-10,"335,004"
E09000003,Barnet,Jan-11,"337,575"
E09000003,Barnet,Feb-11,"339,623"
E09000003,Barnet,Mar-11,"345,258"
E09000003,Barnet,Apr-11,"340,441"
E09000003,Barnet,May-11,"335,305"
E09000003,Barnet,Jun-11,"330,259"
E09000003,Barnet,Jul-11,"332,255"
E09000003,Barnet,Aug-11,"334,216"
E09000003,Barnet,Sep-11,"339,125"
E09000003,Barnet,Oct-11,"340,673"
E09000003,Barnet,Nov-11,"346,353"
E09000003,Barnet,Dec-11,"346,653"
E09000003,Barnet,Jan-12,"351,280"
E09000003,Barnet,Feb-12,"352,048"
E09000003,Barnet,Mar-12,"348,611"
E09000003,Barnet,Apr-12,"351,150"
E09000003,Barnet,May-12,"353,469"
E09000003,Barnet,Jun-12,"361,667"
E09000003,Barnet,Jul-12,"362,335"
E09000003,Barnet,Aug-12,"362,586"
E09000003,Barnet,Sep-12,"367,109"
E09000003,Barnet,Oct-12,"366,527"
E09000003,Barnet,Nov-12,"365,376"
E09000003,Barnet,Dec-12,"361,371"
E09000003,Barnet,Jan-13,"362,880"
E09000003,Barnet,Feb-13,"363,064"
E09000003,Barnet,Mar-13,"363,754"
E09000003,Barnet,Apr-13,"361,907"
E09000003,Barnet,May-13,"364,637"
E09000003,Barnet,Jun-13,"367,754"
E09000003,Barnet,Jul-13,"377,520"
E09000003,Barnet,Aug-13,"382,032"
E09000003,Barnet,Sep-13,"385,304"
E09000003,Barnet,Oct-13,"385,629"
E09000003,Barnet,Nov-13,"390,598"
E09000003,Barnet,Dec-13,"392,168"
E09000003,Barnet,Jan-14,"398,384"
E09000003,Barnet,Feb-14,"403,842"
E09000003,Barnet,Mar-14,"411,453"
E09000003,Barnet,Apr-14,"414,855"
E09000003,Barnet,May-14,"421,203"
E09000003,Barnet,Jun-14,"428,806"
E09000003,Barnet,Jul-14,"438,505"
E09000003,Barnet,Aug-14,"446,443"
E09000003,Barnet,Sep-14,"450,728"
E09000003,Barnet,Oct-14,"451,041"
E09000003,Barnet,Nov-14,"448,523"
E09000003,Barnet,Dec-14,"450,577"
E09000003,Barnet,Jan-15,"461,383"
E09000003,Barnet,Feb-15,"471,363"
E09000003,Barnet,Mar-15,"473,233"
E09000003,Barnet,Apr-15,"472,033"
E09000003,Barnet,May-15,"466,125"
E09000003,Barnet,Jun-15,"473,322"
E09000003,Barnet,Jul-15,"470,262"
E09000003,Barnet,Aug-15,"478,796"
E09000003,Barnet,Sep-15,"484,487"
E09000003,Barnet,Oct-15,"492,110"
E09000003,Barnet,Nov-15,"499,850"
E09000003,Barnet,Dec-15,"501,293"
E09000003,Barnet,Jan-16,"512,166"
E09000003,Barnet,Feb-16,"509,863"
E09000003,Barnet,Mar-16,"513,342"
E09000003,Barnet,Apr-16,"517,408"
E09000003,Barnet,May-16,"533,676"
E09000003,Barnet,Jun-16,"539,830"
E09000003,Barnet,Jul-16,"535,272"
E09000003,Barnet,Aug-16,"532,358"
E09000003,Barnet,Sep-16,"534,921"
E09000003,Barnet,Oct-16,"533,793"
E09000003,Barnet,Nov-16,"526,422"
E09000003,Barnet,Dec-16,"522,223"
E09000003,Barnet,Jan-17,"532,924"
E09000003,Barnet,Feb-17,"540,501"
E09000003,Barnet,Mar-17,"549,401"
E09000003,Barnet,Apr-17,"543,699"
E09000003,Barnet,May-17,"544,994"
E09000003,Barnet,Jun-17,"531,344"
E09000003,Barnet,Jul-17,"527,928"
E09000003,Barnet,Aug-17,"526,223"
E09000003,Barnet,Sep-17,"537,986"
E09000003,Barnet,Oct-17,"544,090"
E09000003,Barnet,Nov-17,"541,563"
E09000003,Barnet,Dec-17,"538,718"
E09000003,Barnet,Jan-18,"531,832"
E09000003,Barnet,Feb-18,"531,736"
E09000003,Barnet,Mar-18,"538,120"
E09000003,Barnet,Apr-18,"541,502"
E09000003,Barnet,May-18,"533,088"
E09000003,Barnet,Jun-18,"524,702"
E09000003,Barnet,Jul-18,"523,397"
E09000003,Barnet,Aug-18,"533,715"
E09000003,Barnet,Sep-18,"534,951"
E09000003,Barnet,Oct-18,"537,284"
E09000003,Barnet,Nov-18,"535,060"
E09000003,Barnet,Dec-18,"533,810"
E09000003,Barnet,Jan-19,"528,639"
E09000003,Barnet,Feb-19,"523,679"
E09000003,Barnet,Mar-19,"516,531"
E09000003,Barnet,Apr-19,"512,343"
E09000003,Barnet,May-19,"503,911"
E09000003,Barnet,Jun-19,"512,694"
E09000003,Barnet,Jul-19,"514,668"
E09000003,Barnet,Aug-19,"528,577"
E09000003,Barnet,Sep-19,"526,670"
E09000003,Barnet,Oct-19,"525,678"
E09000003,Barnet,Nov-19,"530,343"
E09000003,Barnet,Dec-19,"522,552"
E09000003,Barnet,Jan-20,"521,434"
E09000003,Barnet,Feb-20,"516,660"
E09000003,Barnet,Mar-20,"522,115"
E09000003,Barnet,Apr-20,"526,689"
E09000003,Barnet,May-20,"526,033"
E09000003,Barnet,Jun-20,"518,175"
E09000003,Barnet,Jul-20,"523,280"
E09000003,Barnet,Aug-20,"529,660"
E09000003,Barnet,Sep-20,"533,619"
E09000003,Barnet,Oct-20,"530,354"
E09000003,Barnet,Nov-20,"528,816"
E09000003,Barnet,Dec-20,"532,528"
E09000003,Barnet,Jan-21,"539,456"
E09000003,Barnet,Feb-21,"539,250"
E09000003,Barnet,Mar-21,"542,160"
E09000003,Barnet,Apr-21,"534,687"
E09000003,Barnet,May-21,"538,012"
E09000003,Barnet,Jun-21,"546,801"
E09000003,Barnet,Jul-21,"541,711"
E09000003,Barnet,Aug-21,"555,311"
E09000003,Barnet,Sep-21,"554,752"
E09000003,Barnet,Oct-21,"568,918"
E09000003,Barnet,Nov-21,"572,810"
E09000003,Barnet,Dec-21,"574,877"
E09000003,Barnet,Jan-22,"575,084"
E09000003,Barnet,Feb-22,"571,708"
E09000003,Barnet,Mar-22,"574,787"
E09000003,Barnet,Apr-22,"586,306"
E09000003,Barnet,May-22,"593,610"
E09000003,Barnet,Jun-22,"599,301"
E09000003,Barnet,Jul-22,"595,580"
E09000003,Barnet,Aug-22,"603,031"
E09000003,Barnet,Sep-22,"603,690"
E09000004,Bexley,Jan-95,"64,958"
E09000004,Bexley,Feb-95,"64,788"
E09000004,Bexley,Mar-95,"64,367"
E09000004,Bexley,Apr-95,"64,278"
E09000004,Bexley,May-95,"63,997"
E09000004,Bexley,Jun-95,"64,252"
E09000004,Bexley,Jul-95,"63,723"
E09000004,Bexley,Aug-95,"64,433"
E09000004,Bexley,Sep-95,"64,510"
E09000004,Bexley,Oct-95,"64,530"
E09000004,Bexley,Nov-95,"63,846"
E09000004,Bexley,Dec-95,"63,817"
E09000004,Bexley,Jan-96,"63,996"
E09000004,Bexley,Feb-96,"64,504"
E09000004,Bexley,Mar-96,"64,788"
E09000004,Bexley,Apr-96,"65,286"
E09000004,Bexley,May-96,"65,081"
E09000004,Bexley,Jun-96,"65,120"
E09000004,Bexley,Jul-96,"65,151"
E09000004,Bexley,Aug-96,"65,960"
E09000004,Bexley,Sep-96,"66,501"
E09000004,Bexley,Oct-96,"66,659"
E09000004,Bexley,Nov-96,"66,354"
E09000004,Bexley,Dec-96,"66,486"
E09000004,Bexley,Jan-97,"67,351"
E09000004,Bexley,Feb-97,"67,981"
E09000004,Bexley,Mar-97,"67,824"
E09000004,Bexley,Apr-97,"68,471"
E09000004,Bexley,May-97,"69,353"
E09000004,Bexley,Jun-97,"70,764"
E09000004,Bexley,Jul-97,"71,130"
E09000004,Bexley,Aug-97,"72,141"
E09000004,Bexley,Sep-97,"72,830"
E09000004,Bexley,Oct-97,"73,379"
E09000004,Bexley,Nov-97,"73,620"
E09000004,Bexley,Dec-97,"74,630"
E09000004,Bexley,Jan-98,"76,863"
E09000004,Bexley,Feb-98,"78,065"
E09000004,Bexley,Mar-98,"79,062"
E09000004,Bexley,Apr-98,"78,423"
E09000004,Bexley,May-98,"79,408"
E09000004,Bexley,Jun-98,"80,322"
E09000004,Bexley,Jul-98,"81,580"
E09000004,Bexley,Aug-98,"81,775"
E09000004,Bexley,Sep-98,"82,217"
E09000004,Bexley,Oct-98,"82,767"
E09000004,Bexley,Nov-98,"83,838"
E09000004,Bexley,Dec-98,"83,264"
E09000004,Bexley,Jan-99,"83,064"
E09000004,Bexley,Feb-99,"82,928"
E09000004,Bexley,Mar-99,"83,334"
E09000004,Bexley,Apr-99,"84,267"
E09000004,Bexley,May-99,"84,513"
E09000004,Bexley,Jun-99,"85,021"
E09000004,Bexley,Jul-99,"85,713"
E09000004,Bexley,Aug-99,"86,489"
E09000004,Bexley,Sep-99,"88,719"
E09000004,Bexley,Oct-99,"90,657"
E09000004,Bexley,Nov-99,"92,722"
E09000004,Bexley,Dec-99,"93,905"
E09000004,Bexley,Jan-00,"94,978"
E09000004,Bexley,Feb-00,"96,820"
E09000004,Bexley,Mar-00,"98,306"
E09000004,Bexley,Apr-00,"99,378"
E09000004,Bexley,May-00,"101,274"
E09000004,Bexley,Jun-00,"102,654"
E09000004,Bexley,Jul-00,"104,526"
E09000004,Bexley,Aug-00,"106,696"
E09000004,Bexley,Sep-00,"108,170"
E09000004,Bexley,Oct-00,"108,290"
E09000004,Bexley,Nov-00,"108,062"
E09000004,Bexley,Dec-00,"109,084"
E09000004,Bexley,Jan-01,"111,194"
E09000004,Bexley,Feb-01,"111,439"
E09000004,Bexley,Mar-01,"112,505"
E09000004,Bexley,Apr-01,"111,829"
E09000004,Bexley,May-01,"112,377"
E09000004,Bexley,Jun-01,"113,776"
E09000004,Bexley,Jul-01,"116,938"
E09000004,Bexley,Aug-01,"119,312"
E09000004,Bexley,Sep-01,"121,239"
E09000004,Bexley,Oct-01,"121,901"
E09000004,Bexley,Nov-01,"123,381"
E09000004,Bexley,Dec-01,"122,434"
E09000004,Bexley,Jan-02,"124,283"
E09000004,Bexley,Feb-02,"124,611"
E09000004,Bexley,Mar-02,"126,576"
E09000004,Bexley,Apr-02,"127,714"
E09000004,Bexley,May-02,"131,293"
E09000004,Bexley,Jun-02,"134,081"
E09000004,Bexley,Jul-02,"137,176"
E09000004,Bexley,Aug-02,"139,794"
E09000004,Bexley,Sep-02,"143,736"
E09000004,Bexley,Oct-02,"147,674"
E09000004,Bexley,Nov-02,"150,898"
E09000004,Bexley,Dec-02,"153,740"
E09000004,Bexley,Jan-03,"156,081"
E09000004,Bexley,Feb-03,"156,971"
E09000004,Bexley,Mar-03,"159,465"
E09000004,Bexley,Apr-03,"161,244"
E09000004,Bexley,May-03,"163,925"
